year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
2007,182,34,Balistes capriscus,Grey triggerfish,607327,0.0256842858901384,Balistes_capriscus-34
2007,182,34,Balistidae,Triggerfishes,400445,5.92740727561e-4,Balistidae-34
2007,182,34,Belone belone,Garfish,600047,0.00186984325370895,Belone_belone-34
2007,182,34,Belonidae,"Needlefishes, garfishes",400207,0.0014667029290354,Belonidae-34
2007,182,34,Berycidae,"Alfonsinos, redfishes",400240,0.22309364897697,Berycidae-34
2007,182,34,Bivalvia,Clams,290004,12.3025930187024,Bivalvia-34
2007,182,34,Boops boops,Bogue,600203,5.08747634896936,Boops_boops-34
2007,182,34,Brama brama,Atlantic pomfret,600391,0.0716111498882843,Brama_brama-34
2007,182,34,Campogramma glaycos,Vadigo,601894,1.83635032842953,Campogramma_glaycos-34
2007,182,34,Carangidae,"Jacks, pompanos",400314,0.0156498204912203,Carangidae-34
2007,182,34,Caranx,Jacks,500467,1.00673552982456,Caranx-34
2007,182,34,Carcharhinidae,Requiem sharks,400011,2.50037037249901e-7,Carcharhinidae-34
2007,182,34,Cardiidae,Cockles,490058,5.2227252213982e-5,Cardiidae-34
2007,182,34,Centrolophidae,Medusafishes,400421,0.00675194971951103,Centrolophidae-34
2007,182,34,Centrophorus granulosus,Gulper shark,600648,0.0215503909601329,Centrophorus_granulosus-34
2007,182,34,Centrophorus squamosus,Leafscale gulper shark,600653,0.00258589232069123,Centrophorus_squamosus-34
2007,182,34,Centroscymnus coelolepis,Portuguese dogfish,600662,0.0468054511654842,Centroscymnus_coelolepis-34
2007,182,34,Centroscymnus crepidater,Longnose velvet dogfish,600663,0.0054362481750116504,Centroscymnus_crepidater-34
2007,182,34,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,1.95009102462882,Cephalopoda-34
2007,182,34,Chamelea gallina,Striped venus,690404,8.90430310632589,Chamelea_gallina-34
2007,182,34,Chelidonichthys lucerna,Tub gurnard,601366,0.491101104153285,Chelidonichthys_lucerna-34
2007,182,34,Chondrichthyes,"Sharks, rays, chimaeras",200538,1.35962828200899,Chondrichthyes-34
2007,182,34,Clupeidae,"Herrings, sardines, menhadens",400043,0.00133814725110642,Clupeidae-34
2007,182,34,Clupeiformes,"Herrings, shads, anchovies",300028,0.569686518885522,Clupeiformes-34
2007,182,34,Conger conger,European conger,600301,248.138902914581,Conger_conger-34
2007,182,34,Coris julis,Mediterranean rainbow wrasse,600058,2.2498761110051e-4,Coris_julis-34
2007,182,34,Coryphaena hippurus,Common dolphinfish,600006,0.0311458139284434,Coryphaena_hippurus-34
2007,182,34,Dalatias licha,Kitefin shark,600669,0.00246962549658239,Dalatias_licha-34
2007,182,34,Dasyatidae,Whiptail stingrays,400020,0.019997680499603,Dasyatidae-34
2007,182,34,Deania calcea,Birdbeak dogfish,600670,0.00163502403513088,Deania_calcea-34
2007,182,34,Decapoda,"Crabs, lobsters, shrimps",390013,13.9339177821491,Decapoda-34
2007,182,34,Dentex,Toothed seabreams,500809,0.00529335127710431,Dentex-34
2007,182,34,Dentex dentex,Common dentex,600439,0.772192441600926,Dentex_dentex-34
2007,182,34,Dentex gibbosus,Pink dentex,604536,8.5661983794384e-4,Dentex_gibbosus-34
2007,182,34,Dicentrarchus,Seabasses,502682,0.00664887468040908,Dicentrarchus-34
2007,182,34,Dicentrarchus labrax,European seabass,600063,8.47500453513886,Dicentrarchus_labrax-34
2007,182,34,Dicentrarchus punctatus,Spotted seabass,600394,1.08501355142215,Dicentrarchus_punctatus-34
2007,182,34,Dicologlossa cuneata,Wedge sole,600526,0.340010463614625,Dicologlossa_cuneata-34
2007,182,34,Diplodus,Two-toothed seabreams,500705,0.191536065678288,Diplodus-34
2007,182,34,Diplodus puntazzo,Sharpsnout seabream,601749,0.00269720865026081,Diplodus_puntazzo-34
2007,182,34,Diplodus sargus sargus,White seabream,601753,0.396132211688739,Diplodus_sargus_sargus-34
2007,182,34,Diplodus vulgaris,Common twobanded seabream,601754,7.68557827856261,Diplodus_vulgaris-34
2007,182,34,Donax,Bean clams,590128,0.0801505763005223,Donax-34
2007,182,34,Elasmobranchii,"Sharks, rays, skates",200004,3.85256297654424,Elasmobranchii-34
2007,182,34,Engraulis encrasicolus,European anchovy,600066,59.1510402051939,Engraulis_encrasicolus-34
2007,182,34,Epinephelus,"Seabasses, hinds",500366,0.133760567977622,Epinephelus-34
2007,182,34,Epinephelus aeneus,White grouper,600426,8.4449311984676e-4,Epinephelus_aeneus-34
2007,182,34,Epinephelus caninus,Dogtooth grouper,609217,0.00244566428635421,Epinephelus_caninus-34
2007,182,34,Epinephelus marginatus,Dusky grouper,606470,0.00170139695824245,Epinephelus_marginatus-34
2007,182,34,Euthynnus alletteratus,Little tunny,600097,1.5529756664028,Euthynnus_alletteratus-34
2007,182,34,Gadidae,"Cods, haddocks",400183,5.75580488889918,Gadidae-34
2007,182,34,Gadiformes,Cods,300044,0.00157084667379197,Gadiformes-34
2007,182,34,Galeorhinus galeus,Tope shark,604642,0.177415462627761,Galeorhinus_galeus-34
2007,182,34,Galeus melastomus,Blackmouth catshark,600807,0.0266494723986566,Galeus_melastomus-34
2007,182,34,Gastropoda,Sea snails,290006,2.14722942971151e-5,Gastropoda-34
2007,182,34,Gempylidae,Snake mackerels,400414,0.136724653866811,Gempylidae-34
2007,182,34,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,0.0310141489780385,Haemulidae-34
2007,182,34,Helicolenus dactylopterus,Blackbelly rosefish,600076,0.464939363094015,Helicolenus_dactylopterus-34
2007,182,34,Hexanchus griseus,Bluntnose sixgill shark,600637,4.3167696231457e-4,Hexanchus_griseus-34
2007,182,34,Homarus gammarus,European lobster,690125,0.00666875888795229,Homarus_gammarus-34
2007,182,34,Istiophorus albicans,Atlantic sailfish,600078,0.0897390675084775,Istiophorus_albicans-34
2007,182,34,Isurus oxyrinchus,Shortfin mako,600752,0.163146033790791,Isurus_oxyrinchus-34
2007,182,34,Kajikia albida,Atlantic white marlin,600219,0.0098575763904294,Kajikia_albida-34
2007,182,34,Katsuwonus pelamis,Skipjack tuna,600107,0.0130324794449708,Katsuwonus_pelamis-34
2007,182,34,Labridae,"Wrasses, gropers, tuskfishes",400362,2.6254313771717e-4,Labridae-34
2007,182,34,Lamna nasus,Porbeagle,600088,1.7423079216145e-4,Lamna_nasus-34
2007,182,34,Lamniformes,Mackerel sharks,300007,4.9112660400588e-4,Lamniformes-34
2007,182,34,Lepidorhombus,Megrims,503124,3.14157118727231e-8,Lepidorhombus-34
2007,182,34,Lepidorhombus whiffiagonis,Megrim,600028,1.5760407346826,Lepidorhombus_whiffiagonis-34
2007,182,34,Lichia amia,Leerfish,600692,0.00898566643132529,Lichia_amia-34
2007,182,34,Lithognathus mormyrus,Sand steenbras,600706,0.0226259759859466,Lithognathus_mormyrus-34
2007,182,34,Liza,Mullets,504212,2.02344745181893,Liza-34
2007,182,34,Liza aurata,Golden grey mullet,601735,0.058991477882202,Liza_aurata-34
2007,182,34,Loliginidae,Common pencil squids,490010,6.9696519957958e-4,Loliginidae-34
2007,182,34,Loligo,Common squids,590010,0.0113593681479605,Loligo-34
2007,182,34,Lophiidae,Goosefishes,400190,0.11725704214818,Lophiidae-34
2007,182,34,Lophius,Frogfishes,500112,4.64638809822572,Lophius-34
2007,182,34,Lutjanidae,Snappers,400323,5.79884169152303e-6,Lutjanidae-34
2007,182,34,Maja squinado,Spinous spider crab,690387,0.00140358019595315,Maja_squinado-34
2007,182,34,Makaira nigricans,Blue marlin,600216,0.00834671907259717,Makaira_nigricans-34
2007,182,34,Marine finfishes not identified,Finfishes,100139,0.00887191044760817,Marine_finfishes_not_identified-34
2007,182,34,Marine fishes not identified,Marine fishes nei,100039,2788.50261247143,Marine_fishes_not_identified-34
2007,182,34,Marine pelagic fishes not identified,Pelagic fishes,100339,0.286721928390088,Marine_pelagic_fishes_not_identified-34
2007,182,34,Melicertus kerathurus,Caramote prawn,690070,0.00952096512626576,Melicertus_kerathurus-34
2007,182,34,Merluccius,Hakes,500654,8.16827005238128,Merluccius-34
2007,182,34,Merluccius merluccius,European hake,600030,47.6921514395597,Merluccius_merluccius-34
2007,182,34,Micromesistius poutassou,Blue whiting,600031,0.15681853770033,Micromesistius_poutassou-34
2007,182,34,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,39.9475630523825,Miscellaneous_aquatic_invertebrates-34
2007,182,34,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,0.851489430736416,Miscellaneous_marine_crustaceans-34
2007,182,34,Mollusca,"Clams, seasnails, squids, octopuses",190195,0.00223699362007588,Mollusca-34
2007,182,34,Mugilidae,"Mullets, grey mullets",400359,0.618856971827432,Mugilidae-34
2007,182,34,Mullus,Atlantic goatfishes,500143,0.59979970384302,Mullus-34
2007,182,34,Mullus barbatus barbatus,Red mullet,600790,0.349138441354011,Mullus_barbatus_barbatus-34
2007,182,34,Mullus surmuletus,Surmullet,601327,3.45463932102728,Mullus_surmuletus-34
2007,182,34,Mustelus mustelus,Smooth-hound,604996,4.7715473296028e-4,Mustelus_mustelus-34
2007,182,34,Mytilus galloprovincialis,Mediterranean mussel,690241,6.0924888569369e-4,Mytilus_galloprovincialis-34
2007,182,34,Nephrops norvegicus,Norway lobster,690273,2.81722612453927,Nephrops_norvegicus-34
2007,182,34,Oblada melanura,Saddled seabream,600850,6.2462909993176e-4,Oblada_melanura-34
2007,182,34,Octopoda,"Octopuses, argonauts",390007,362.590511869363,Octopoda-34
2007,182,34,Octopodidae,Octopuses,490012,0.0105242382946159,Octopodidae-34
2007,182,34,Octopus vulgaris,Common octopus,690088,0.691227887557305,Octopus_vulgaris-34
2007,182,34,Orcynopsis unicolor,Plain bonito,600108,1.98782580702164,Orcynopsis_unicolor-34
2007,182,34,Pagellus,Pandoras,501145,0.106289928464962,Pagellus-34
2007,182,34,Pagellus acarne,Axillary seabream,600889,2.30817913156937,Pagellus_acarne-34
2007,182,34,Pagellus bogaraveo,Blackspot seabream,600890,0.00320915162962485,Pagellus_bogaraveo-34
2007,182,34,Pagellus erythrinus,Common pandora,600893,0.0229627346315627,Pagellus_erythrinus-34
2007,182,34,Pagrus,Subtropical seabreams,500903,0.00966191587104193,Pagrus-34
2007,182,34,Pagrus auriga,Redbanded seabream,605066,0.00132991490417124,Pagrus_auriga-34
2007,182,34,Pagrus caeruleostictus,Bluespotted seabream,604540,0.0891710855934444,Pagrus_caeruleostictus-34
2007,182,34,Pagrus pagrus,Red porgy,601756,0.227603160881686,Pagrus_pagrus-34
2007,182,34,Palinuridae,Spiny lobsters,490039,0.206754785278273,Palinuridae-34
2007,182,34,Palinurus,Spiny lobsters,590082,5.64219621947639e-7,Palinurus-34
2007,182,34,Parapenaeus longirostris,Deepwater rose shrimp,690109,6.97409842173714,Parapenaeus_longirostris-34
2007,182,34,Penaeidae,Commercial shrimps and prawns,490043,3.9491140463438e-4,Penaeidae-34
2007,182,34,Perciformes,Perch-likes,300060,2.0855471695897e-4,Perciformes-34
2007,182,34,Peristediidae,"Armored searobins, gurnards",400581,11.2904295083479,Peristediidae-34
2007,182,34,Phycis,"Gunnels, forkbeards",509303,2.8699005181111,Phycis-34
2007,182,34,Phycis blennoides,Greater forkbeard,601340,0.00240820818446709,Phycis_blennoides-34
2007,182,34,Phycis phycis,Forkbeard,601747,0.460139507541671,Phycis_phycis-34
2007,182,34,Plectorhinchus,Sweetlips,500476,0.119615190268786,Plectorhinchus-34
2007,182,34,Plectorhinchus mediterraneus,Rubberlip grunt,600398,0.971617373514369,Plectorhinchus_mediterraneus-34
2007,182,34,Plesiopenaeus edwardsianus,Scarlet shrimp,690343,0.0321240637576908,Plesiopenaeus_edwardsianus-34
2007,182,34,Pleuronectiformes,Flatfishes,300061,45.1592664779307,Pleuronectiformes-34
2007,182,34,Polymixia nobilis,Stout beardfish,607557,2.7075870495629e-4,Polymixia_nobilis-34
2007,182,34,Polynemidae,Threadfins,400361,0.0242760961416701,Polynemidae-34
2007,182,34,Pomatomus saltatrix,Bluefish,600364,0.966093460850633,Pomatomus_saltatrix-34
2007,182,34,Prionace glauca,Blue shark,600898,1.44111379191392,Prionace_glauca-34
2007,182,34,Promethichthys prometheus,Roudi escolar,605008,0.00921164456655222,Promethichthys_prometheus-34
2007,182,34,Pteriomorphia,"Clams, cockles, arkshells",290056,0.231821762327892,Pteriomorphia-34
2007,182,34,Raja,"Stingrays, skates",500108,0.0638538870029321,Raja-34
2007,182,34,Raja clavata,Thornback ray,602059,4.48721997538223e-7,Raja_clavata-34
2007,182,34,Rajiformes,Skates and rays,300014,0.0693338213785859,Rajiformes-34
2007,182,34,Ruditapes decussatus,Grooved carpet shell,690166,8.82600041759459e-5,Ruditapes_decussatus-34
2007,182,34,Ruvettus pretiosus,Oilfish,601044,0.0524331506730349,Ruvettus_pretiosus-34
2007,182,34,Sarda sarda,Atlantic bonito,600115,12.4342853081057,Sarda_sarda-34
2007,182,34,Sardina pilchardus,European pilchard,601350,2264.2026462909,Sardina_pilchardus-34
2007,182,34,Sardinella,Sardinellas,501940,0.392231828801,Sardinella-34
2007,182,34,Sardinella aurita,Round sardinella,601043,1.51155688373307,Sardinella_aurita-34
2007,182,34,Sardinella maderensis,Madeiran sardinella,601047,0.0434879709756534,Sardinella_maderensis-34
2007,182,34,Sarpa salpa,Salema,600204,0.0194371547750034,Sarpa_salpa-34
2007,182,34,Sciaenidae,"Drums, croakers",400331,0.153821020906255,Sciaenidae-34
2007,182,34,Scomber,Chub mackerels,500142,0.0845513941842715,Scomber-34
2007,182,34,Scomber colias,Atlantic chub mackerel,654736,179.587459802987,Scomber_colias-34
2007,182,34,Scomberomorus,Spanish mackerels,500487,2.35582000365316,Scomberomorus-34
2007,182,34,Scombridae,"Mackerels, tunas, bonitos",400416,6.65670817190627,Scombridae-34
2007,182,34,Scombroidea,"Tunas, bonitos, billfishes",300036,30.3728832123436,Scombroidea-34
2007,182,34,Scophthalmus maximus,Turbot,601348,1.7727058355201e-4,Scophthalmus_maximus-34
2007,182,34,Scorpaena,Scorpionfishes,500134,9.58625328690142,Scorpaena-34
2007,182,34,Scorpaena porcus,Black scorpionfish,601758,9.2846357092179e-4,Scorpaena_porcus-34
2007,182,34,Scorpaena scrofa,Red scorpionfish,601759,6.8666097478222e-4,Scorpaena_scrofa-34
2007,182,34,Scorpaenidae,"Scorpionfishes, rockfishes",400264,34.047471457045,Scorpaenidae-34
2007,182,34,Scyliorhinus canicula,Smallspotted catshark,600845,9.99875863461335,Scyliorhinus_canicula-34
2007,182,34,Scyllaridae,Slipper lobsters,490040,0.00272897810689226,Scyllaridae-34
2007,182,34,Sepia,Sepia cuttlefishes,590011,3.11758793671662,Sepia-34
2007,182,34,Sepia officinalis,Common cuttlefish,690085,0.0181904209250464,Sepia_officinalis-34
2007,182,34,Sepiida,"Cuttlefishes, bobtail squids",390006,0.345738519477648,Sepiida-34
2007,182,34,Sepiidae,Cuttlefishes,490011,5.96390904647822,Sepiidae-34
2007,182,34,Seriola dumerili,Greater amberjack,601005,0.00222579772525762,Seriola_dumerili-34
2007,182,34,Serranidae,"Basses, groupers, hinds",400289,7.5288998589658e-4,Serranidae-34
2007,182,34,Serranus,Groupers,500901,2.6621361470005e-4,Serranus-34
2007,182,34,Serranus cabrilla,Comber,601353,0.00358706264076597,Serranus_cabrilla-34
2007,182,34,Solea,Soles,500618,7.6075562791508e-4,Solea-34
2007,182,34,Solea solea,Common sole,600525,13.7283044715595,Solea_solea-34
2007,182,34,Soleidae,Soles,400441,0.0836495104315873,Soleidae-34
2007,182,34,Sparidae,"Porgies, seabreams",400330,2.35231990060536,Sparidae-34
2007,182,34,Sparisoma cretense,Old parrotfish,613025,2.8763090701028e-4,Sparisoma_cretense-34
2007,182,34,Sparus aurata,Gilthead seabream,601164,6.88854208287486,Sparus_aurata-34
2007,182,34,Sphyraena,"Barracudas, sennets",500372,0.00496483773210989,Sphyraena-34
2007,182,34,Sphyraenidae,Barracudas,400360,0.00257997697445189,Sphyraenidae-34
2007,182,34,Sphyrna,Hammerhead sharks,500693,0.00999148249669718,Sphyrna-34
2007,182,34,Sphyrna lewini,Scalloped hammerhead,600912,0.00151384035264628,Sphyrna_lewini-34
2007,182,34,Sphyrna zygaena,Smooth hammerhead,600917,0.0350162260859617,Sphyrna_zygaena-34
2007,182,34,Spondyliosoma cantharus,Black seabream,601356,0.0133439846317369,Spondyliosoma_cantharus-34
2007,182,34,Squalidae,Dogfish sharks,400013,3.6895518631322e-4,Squalidae-34
2007,182,34,Squaliformes,"Bramble, sleeper, dogfish sharks",300009,3.13995463950228,Squaliformes-34
2007,182,34,Squalus,Dogfishes,500107,1.47045221897249e-5,Squalus-34
2007,182,34,Stromateus fiatola,Blue butterfish,601198,3.2571854656638e-4,Stromateus_fiatola-34
2007,182,34,Tetrapturus belone,Mediterranean spearfish,601823,6.50495863060275e-5,Tetrapturus_belone-34
2007,182,34,Teuthida,Squids,390002,2.4152534308732,Teuthida-34
2007,182,34,Thunnus thynnus,Atlantic bluefin tuna,600147,28.7946047729978,Thunnus_thynnus-34
2007,182,34,Torpedo,Torpedoes,509274,0.0401519317542596,Torpedo-34
2007,182,34,Trachinotus,Pompanos,500598,0.0158346178640977,Trachinotus-34
2007,182,34,Trachinotus ovatus,Pompano,601773,0.497945680207205,Trachinotus_ovatus-34
2007,182,34,Trachinus,Weevers,500122,1.79318446569354,Trachinus-34
2007,182,34,Trachinus draco,Greater weever,601363,9.5732364634182e-4,Trachinus_draco-34
2007,182,34,Trachurus,"Jacks, horse mackerels",500661,204.068943360942,Trachurus-34
2007,182,34,Trachurus trachurus,Atlantic horse mackerel,601365,0.0366006611144231,Trachurus_trachurus-34
2007,182,34,Triakidae,Houndsharks,400488,0.179015898152811,Triakidae-34
2007,182,34,Trichiuridae,Cutlassfishes,400415,20.2883707648691,Trichiuridae-34
2007,182,34,Trichiurus lepturus,Largehead hairtail,601288,1.10742639509172,Trichiurus_lepturus-34
2007,182,34,Triglidae,"Searobins, gurnards",400266,6.48630842503418,Triglidae-34
2007,182,34,Xiphias gladius,Swordfish,600226,2.48917300318646,Xiphias_gladius-34
2007,182,34,Zeus faber,John dory,601370,0.0148048827679806,Zeus_faber-34
2007,182,37,Acanthocardia tuberculata,Tuberculate cockle,690752,17.4815293710647,Acanthocardia_tuberculata-37
2007,182,37,Acanthocybium solandri,Wahoo,600089,7.24166042103828,Acanthocybium_solandri-37
2007,182,37,Aequipecten opercularis,Queen scallop,690314,0.0305089500769448,Aequipecten_opercularis-37
2007,182,37,Alopias,Thresher sharks,500639,58.9052359182142,Alopias-37
2007,182,37,Alopias superciliosus,Bigeye thresher,602534,19.4286147788427,Alopias_superciliosus-37
2007,182,37,Alopias vulpinus,Thresher,602535,203.176577579573,Alopias_vulpinus-37
2007,182,37,Alosa,Shads,500352,18.8728501201072,Alosa-37
2007,182,37,Anguilla anguilla,European eel,600035,100.594956976437,Anguilla_anguilla-37
2007,182,37,Aphia minuta,Transparent goby,600039,4.52940581197359,Aphia_minuta-37
2007,182,37,Argentina,Argentines,500147,0.0181978570498692,Argentina-37
2007,182,37,Argentina sphyraena,European argentine,600020,1.64671385832464,Argentina_sphyraena-37
2007,182,37,Argyrosomus regius,Meagre,600418,172.479086557759,Argyrosomus_regius-37
2007,182,37,Aristeidae,Aristeid shrimps,490042,66.0748109331003,Aristeidae-37
2007,182,37,Aristeus antennatus,Blue and red shrimp,690051,1555.18693852628,Aristeus_antennatus-37
2007,182,37,Atherina boyeri,Bigscale sand smelt,601696,1.67145634020281,Atherina_boyeri-37
2007,182,37,Atherinidae,Silversides,400218,0.508384532257556,Atherinidae-37
2007,182,37,Auxis,Bullet and frigate tunas,501163,80.4741782003277,Auxis-37
2007,182,37,Auxis rochei,Bullet tuna,600093,1779.79953605912,Auxis_rochei-37
2007,182,37,Auxis thazard,Frigate tuna,600094,32.0864243932071,Auxis_thazard-37
2007,182,37,Balistes capriscus,Grey triggerfish,607327,18.6788119151642,Balistes_capriscus-37
2007,182,37,Belone belone,Garfish,600047,333.376862719805,Belone_belone-37
2007,182,37,Bivalvia,Clams,290004,48.9523520318296,Bivalvia-37
2007,182,37,Boops boops,Bogue,600203,300.926650433372,Boops_boops-37
2007,182,37,Brama brama,Atlantic pomfret,600391,62.731273248743904,Brama_brama-37
2007,182,37,Campogramma glaycos,Vadigo,601894,0.0149699340667292,Campogramma_glaycos-37
2007,182,37,Carangidae,"Jacks, pompanos",400314,232.548175304352,Carangidae-37
2007,182,37,Carcharhinidae,Requiem sharks,400011,58.8198983762233,Carcharhinidae-37
