ANO,MES,PROVINCIA,RAMA,REXIME,AFILIACIONS
2021,Febreiro,Ourense,Construción,Réxime de autónomos,3551
2021,Febreiro,Ourense,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13266
2021,Febreiro,Ourense,Industria e enerxía,Réxime de autónomos,1768
2021,Febreiro,Ourense,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,315
2021,Febreiro,Ourense,Non clasificados,Réxime de autónomos,0
2021,Febreiro,Ourense,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,49750
2021,Febreiro,Ourense,Resto de servizos,Réxime de autónomos,12549
2021,Febreiro,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,552
2021,Febreiro,Ourense,Servizos de aloxamento,Réxime de autónomos,112
2021,Febreiro,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,3485
2021,Febreiro,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2338
2021,Febreiro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,482
2021,Febreiro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,266
2021,Febreiro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1410
2021,Febreiro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,4299
2021,Febreiro,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,15858
2021,Febreiro,Pontevedra,Construción,Réxime de autónomos,8815
2021,Febreiro,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,56784
2021,Febreiro,Pontevedra,Industria e enerxía,Réxime de autónomos,4639
2021,Febreiro,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1395
2021,Febreiro,Pontevedra,Non clasificados,Réxime de autónomos,0
2021,Febreiro,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,169456
2021,Febreiro,Pontevedra,Resto de servizos,Réxime de autónomos,41823
2021,Febreiro,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1778
2021,Febreiro,Pontevedra,Servizos de aloxamento,Réxime de autónomos,518
2021,Febreiro,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,11912
2021,Febreiro,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,6531
2021,Marzo,A Coruña,Agrario,Agrario,2077
2021,Marzo,A Coruña,Mar,Mar,5714
2021,Marzo,A Coruña,R. especial empregados fogar,R. especial empregados fogar,10964
2021,Marzo,Lugo,Agrario,Agrario,1788
2021,Marzo,Lugo,Mar,Mar,1459
2021,Marzo,Lugo,R. especial empregados fogar,R. especial empregados fogar,3113
2021,Marzo,Ourense,Agrario,Agrario,460
2021,Marzo,Ourense,Mar,Mar,0
2021,Marzo,Ourense,R. especial empregados fogar,R. especial empregados fogar,2886
2021,Marzo,Pontevedra,Agrario,Agrario,1396
2021,Marzo,Pontevedra,Mar,Mar,12770
2021,Marzo,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,8285
2021,Marzo,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,511
2021,Marzo,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,296
2021,Marzo,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2236
2021,Marzo,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,9545
2021,Marzo,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,23214
2021,Marzo,A Coruña,Construción,Réxime de autónomos,11040
2021,Marzo,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,47740
2021,Marzo,A Coruña,Industria e enerxía,Réxime de autónomos,4997
2021,Marzo,A Coruña,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1579
2021,Marzo,A Coruña,Non clasificados,Réxime de autónomos,0
2021,Marzo,A Coruña,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,229009
2021,Marzo,A Coruña,Resto de servizos,Réxime de autónomos,49297
2021,Marzo,A Coruña,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2376
2021,Marzo,A Coruña,Servizos de aloxamento,Réxime de autónomos,666
2021,Marzo,A Coruña,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,15962
2021,Marzo,A Coruña,Servizos de comidas e bebidas,Réxime de autónomos,8544
2021,Marzo,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,56
2021,Marzo,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,58
2021,Marzo,Lugo,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1578
2021,Marzo,Lugo,"Agricultura, gandeiría e pesca",Réxime de autónomos,10703
2021,Marzo,Lugo,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4926
2021,Marzo,Lugo,Construción,Réxime de autónomos,3708
2021,Marzo,Lugo,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,11293
2021,Marzo,Lugo,Industria e enerxía,Réxime de autónomos,1654
2021,Marzo,Lugo,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,428
2021,Marzo,Lugo,Non clasificados,Réxime de autónomos,0
2021,Marzo,Lugo,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,55973
2021,Marzo,Lugo,Resto de servizos,Réxime de autónomos,14275
2021,Marzo,Lugo,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,959
2021,Marzo,Lugo,Servizos de aloxamento,Réxime de autónomos,284
2021,Marzo,Lugo,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4117
2021,Marzo,Lugo,Servizos de comidas e bebidas,Réxime de autónomos,2305
2021,Marzo,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,52
2021,Marzo,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,58
2021,Marzo,Ourense,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1523
2021,Marzo,Ourense,"Agricultura, gandeiría e pesca",Réxime de autónomos,2864
2021,Marzo,Ourense,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4564
2021,Marzo,Ourense,Construción,Réxime de autónomos,3531
2021,Marzo,Ourense,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13167
2021,Marzo,Ourense,Industria e enerxía,Réxime de autónomos,1765
2021,Marzo,Ourense,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,318
2021,Marzo,Ourense,Non clasificados,Réxime de autónomos,0
2021,Marzo,Ourense,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,49458
2021,Marzo,Ourense,Resto de servizos,Réxime de autónomos,12539
2021,Marzo,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,600
2021,Marzo,Ourense,Servizos de aloxamento,Réxime de autónomos,114
2021,Marzo,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,3620
2021,Marzo,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2342
2021,Marzo,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,480
2021,Marzo,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,266
2021,Marzo,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1470
2021,Marzo,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,4271
2021,Marzo,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,15868
2021,Marzo,Pontevedra,Construción,Réxime de autónomos,8826
2021,Marzo,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,55963
2021,Marzo,Pontevedra,Industria e enerxía,Réxime de autónomos,4621
2021,Marzo,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1404
2021,Marzo,Pontevedra,Non clasificados,Réxime de autónomos,0
2021,Marzo,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,167276
2021,Marzo,Pontevedra,Resto de servizos,Réxime de autónomos,41892
2021,Marzo,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1904
2021,Marzo,Pontevedra,Servizos de aloxamento,Réxime de autónomos,523
2021,Marzo,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,12978
2021,Marzo,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,6568
2021,Abril,A Coruña,Agrario,Agrario,2081
2021,Abril,A Coruña,Mar,Mar,5518
2021,Abril,A Coruña,R. especial empregados fogar,R. especial empregados fogar,10985
2021,Abril,Lugo,Agrario,Agrario,1827
2021,Abril,Lugo,Mar,Mar,1492
2021,Abril,Lugo,R. especial empregados fogar,R. especial empregados fogar,3122
2021,Abril,Ourense,Agrario,Agrario,498
2021,Abril,Ourense,Mar,Mar,0
2021,Abril,Ourense,R. especial empregados fogar,R. especial empregados fogar,2883
2021,Abril,Pontevedra,Agrario,Agrario,1387
2021,Abril,Pontevedra,Mar,Mar,12655
2021,Abril,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,8292
2021,Abril,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,520
2021,Abril,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,300
2021,Abril,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2377
2021,Abril,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,9509
2021,Abril,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,23653
2021,Abril,A Coruña,Construción,Réxime de autónomos,11083
2021,Abril,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,48590
2021,Abril,A Coruña,Industria e enerxía,Réxime de autónomos,5014
2021,Abril,A Coruña,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1615
2021,Abril,A Coruña,Non clasificados,Réxime de autónomos,0
2021,Abril,A Coruña,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,231398
2021,Abril,A Coruña,Resto de servizos,Réxime de autónomos,49483
2021,Abril,A Coruña,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2400
2021,Abril,A Coruña,Servizos de aloxamento,Réxime de autónomos,660
2021,Abril,A Coruña,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,16327
2021,Abril,A Coruña,Servizos de comidas e bebidas,Réxime de autónomos,8583
2021,Abril,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,58
2021,Abril,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,58
2021,Abril,Lugo,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1628
2021,Abril,Lugo,"Agricultura, gandeiría e pesca",Réxime de autónomos,10675
2021,Abril,Lugo,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,5052
2021,Abril,Lugo,Construción,Réxime de autónomos,3721
2021,Abril,Lugo,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,11437
2021,Abril,Lugo,Industria e enerxía,Réxime de autónomos,1656
2021,Abril,Lugo,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,428
2021,Abril,Lugo,Non clasificados,Réxime de autónomos,0
2021,Abril,Lugo,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,56056
2021,Abril,Lugo,Resto de servizos,Réxime de autónomos,14299
2021,Abril,Lugo,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,939
2021,Abril,Lugo,Servizos de aloxamento,Réxime de autónomos,283
2021,Abril,Lugo,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4208
2021,Abril,Lugo,Servizos de comidas e bebidas,Réxime de autónomos,2301
2021,Abril,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,52
2021,Abril,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,59
2021,Abril,Ourense,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1593
2021,Abril,Ourense,"Agricultura, gandeiría e pesca",Réxime de autónomos,2847
2021,Abril,Ourense,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4670
2021,Abril,Ourense,Construción,Réxime de autónomos,3542
2021,Abril,Ourense,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13268
2021,Abril,Ourense,Industria e enerxía,Réxime de autónomos,1759
2021,Abril,Ourense,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,322
2021,Abril,Ourense,Non clasificados,Réxime de autónomos,0
2021,Abril,Ourense,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,49698
2021,Abril,Ourense,Resto de servizos,Réxime de autónomos,12553
2021,Abril,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,615
2021,Abril,Ourense,Servizos de aloxamento,Réxime de autónomos,113
2021,Abril,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,3733
2021,Abril,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2343
2021,Abril,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,479
2021,Abril,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,260
2021,Abril,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1545
2021,Abril,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,4244
2021,Abril,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,16135
2021,Abril,Pontevedra,Construción,Réxime de autónomos,8859
2021,Abril,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,56042
2021,Abril,Pontevedra,Industria e enerxía,Réxime de autónomos,4659
2021,Abril,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1432
2021,Abril,Pontevedra,Non clasificados,Réxime de autónomos,0
2021,Abril,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,169466
2021,Abril,Pontevedra,Resto de servizos,Réxime de autónomos,42098
2021,Abril,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1992
2021,Abril,Pontevedra,Servizos de aloxamento,Réxime de autónomos,533
2021,Abril,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13195
2021,Abril,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,6582
2021,Maio,A Coruña,Agrario,Agrario,2093
2021,Maio,A Coruña,Mar,Mar,5444
2021,Maio,A Coruña,R. especial empregados fogar,R. especial empregados fogar,10975
2021,Maio,Lugo,Agrario,Agrario,1833
2021,Maio,Lugo,Mar,Mar,1497
2021,Maio,Lugo,R. especial empregados fogar,R. especial empregados fogar,3126
2021,Maio,Ourense,Agrario,Agrario,504
2021,Maio,Ourense,Mar,Mar,0
2021,Maio,Ourense,R. especial empregados fogar,R. especial empregados fogar,2910
