"FAOcode","Area","Units","Country","Year","Catch","scientificname","English_name","Family","Order.or.higher.taxa","kingdom","phylum","class","order","family","genus","AphiaID"
"SBP","27.8.c","TLW","ES",2008,0.01,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.8.c","TLW","ES",2007,0.01,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2022,25.49,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2021,29.75,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2020,26.4,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2019,18.95,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2018,30.15,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2017,28.86,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2016,32.37,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2015,28.41,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2014,31.07,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2013,25.41,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2012,11.53,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2011,36.36,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2010,47,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2009,17.5,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2008,26,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2007,18.4,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBP","27.9.a","TLW","ES",2006,26.7,"Pagrus spp","Pargo breams NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus",126080
"SBR","27.8.c","TLW","ES",2022,46.19,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2021,49.99,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2020,45.13,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2019,38.89,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2018,78.84,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2017,67.29,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2016,102.31,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2015,76.35,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2014,102.41,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2013,110.37,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2012,73.77,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2011,47.52,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2010,80.1,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2009,65.4,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2008,82,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2007,70.8,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.8.c","TLW","ES",2006,62.2,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2022,6.69,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2021,16.09,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2020,16.65,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2019,24.78,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2018,30.02,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2017,47.32,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2016,50.33,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2015,69.45,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2014,67.95,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2013,111.53,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2012,92.24,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2011,51.7,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2010,101.1,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2009,63.9,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2008,73,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2007,84.8,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBR","27.9.a","TLW","ES",2006,166,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127059
"SBS","27.8.c","TLW","ES",2022,134.75,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2021,135.94,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2020,133.72,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2019,162.78,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2018,180.02,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2017,142.15,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2016,306.26,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2015,323.19,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2014,463.19,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2013,262.55,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
"SBS","27.8.c","TLW","ES",2012,383.67,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Oblada",1577363
