"CodTempo","Year","Month","Establecementos","Viaxeiros/Noites/Estadía media","Procedencia","Zonas turísticas","DatoN","DatoN_normalized"
201809,"2018","Setembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",11982,0.156033910223854
201810,"2018","Outubro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",5226,0.0680548501777552
201810,"2018","Outubro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",6756,0.0879790600460992
201810,"2018","Outubro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",16045,0.20894375642979
201810,"2018","Outubro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",7535,0.0981234780117462
201810,"2018","Outubro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",8510,0.110820278418044
201810,"2018","Outubro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.3,1.69290672083968e-05
201810,"2018","Outubro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201810,"2018","Outubro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",5163,0.0672344415361175
201811,"2018","Novembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",3510,0.0457084814626714
201811,"2018","Novembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",1653,0.0215259600734461
201811,"2018","Novembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",7760,0.101053508874738
201811,"2018","Novembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",5257,0.0684585433188785
201811,"2018","Novembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",2503,0.0325949655558594
201811,"2018","Novembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.5,1.95335390866117e-05
201811,"2018","Novembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201811,"2018","Novembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2499,0.0325428761182951
201812,"2018","Decembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",2181,0.0284017658319334
201812,"2018","Decembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",318,0.00414111028636168
201812,"2018","Decembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",3867,0.050357463765285
201812,"2018","Decembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",3345,0.0435597921631441
201812,"2018","Decembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",522,0.00679767160214088
201812,"2018","Decembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.6,2.08357750257192e-05
201812,"2018","Decembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201812,"2018","Decembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2364,0.0307848576005001
201901,"2019","Xaneiro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",2186,0.0284668776288888
201901,"2019","Xaneiro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",178,0.00231797997161126
201901,"2019","Xaneiro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",3102,0.040395358831113
201901,"2019","Xaneiro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",2610,0.0339883580107044
201901,"2019","Xaneiro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",492,0.00640700082040864
201901,"2019","Xaneiro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.3,1.69290672083968e-05
201901,"2019","Xaneiro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201901,"2019","Xaneiro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2838,0.0369574559518694
201902,"2019","Febreiro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",2688,0.0350041020432082
201902,"2019","Febreiro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",150,0.00195335390866117
201902,"2019","Febreiro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",4346,0.0565951739136097
201902,"2019","Febreiro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",4159,0.0541599927074787
201902,"2019","Febreiro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",187,0.00243518120613093
201902,"2019","Febreiro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.5,1.95335390866117e-05
201902,"2019","Febreiro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201902,"2019","Febreiro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",4143,0.0539516349572216
201903,"2019","Marzo","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",3567,0.0464507559479626
201903,"2019","Marzo","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",576,0.0075008790092589
201903,"2019","Marzo","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",5681,0.0739800237006941
201903,"2019","Marzo","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",4914,0.06399187404774
201903,"2019","Marzo","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",767,0.00998814965295412
201903,"2019","Marzo","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.4,1.82313031475043e-05
201903,"2019","Marzo","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201903,"2019","Marzo","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",11277,0.146853146853147
201904,"2019","Abril","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",8543,0.111250016277949
201904,"2019","Abril","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",2734,0.0356031305751976
201904,"2019","Abril","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",16708,0.217577580706072
201904,"2019","Abril","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",12793,0.166595043690016
201904,"2019","Abril","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",3915,0.0509825370160566
201904,"2019","Abril","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.5,1.95335390866117e-05
201904,"2019","Abril","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201904,"2019","Abril","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201905,"2019","Maio","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",13170,0.171504473180451
201905,"2019","Maio","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",7513,0.0978369861051425
201905,"2019","Maio","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",5657,0.0736674870753083
201905,"2019","Maio","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",19275,0.25100597726296
201905,"2019","Maio","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",11602,0.151085413655246
201905,"2019","Maio","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",7673,0.0999205636077145
201905,"2019","Maio","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.5,1.95335390866117e-05
201905,"2019","Maio","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201905,"2019","Maio","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201905,"2019","Maio","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201905,"2019","Maio","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
