"Destinos","Indicadores","Orixe dos viaxeiros","CodTempo","Tempo","DatoN","DatoN_normalized"
"Manzaneda - Trevinca","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.18,3.68380204391812e-06
"Mariña Lucense","Indicador Poboación (1)","Fóra de Galicia",2022,2022,1.31,3.77802332752219e-06
"O Ribeiro","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.3,3.69380784394687e-06
"Ría de Arousa","Indicador Poboación (1)","Fóra de Galicia",2022,2022,2.01,3.83639049435656e-06
"Ría de Muros e Noia","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.37,3.69964456063031e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.63,3.72132379402594e-06
"Ría e Terras de Pontevedra","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.61,3.71965616068781e-06
"Ribeira Sacra","Indicador Poboación (1)","Fóra de Galicia",2022,2022,1.09,3.75967936080281e-06
"Terras de Ourense e Allariz","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.4,3.7021460106375e-06
"Terras de Santiago","Indicador Poboación (1)","Fóra de Galicia",2022,2022,1.91,3.82805232766594e-06
"Verín - Viana","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.35,3.69797692729219e-06
"Galicia","Indicador Poboación (2)","Fóra de Galicia",2022,2022,3.02,3.92060597793187e-06
"A Coruña e As Mariñas","Indicador Poboación (2)","Fóra de Galicia",2022,2022,2.15,3.84806392772344e-06
"Ancares - Courel","Indicador Poboación (2)","Fóra de Galicia",2022,2022,3.45,3.95646009470156e-06
"Celanova - Limia","Indicador Poboación (2)","Fóra de Galicia",2022,2022,0.61,3.71965616068781e-06
"Costa da Morte","Indicador Poboación (2)","Fóra de Galicia",2022,2022,2.76,3.89892674453625e-06
"Deza - Tabeirós","Indicador Poboación (2)","Fóra de Galicia",2022,2022,0.84,3.73883394407625e-06
"Ferrolterra","Indicador Poboación (2)","Fóra de Galicia",2022,2022,1.8,3.81888034430625e-06
"Lugo e a Terra Chá","Indicador Poboación (2)","Fóra de Galicia",2022,2022,2.38,3.86724171111187e-06
"Manzaneda - Trevinca","Indicador Poboación (2)","Fóra de Galicia",2022,2022,0.66,3.72382524403312e-06
"Mariña Lucense","Indicador Poboación (2)","Fóra de Galicia",2022,2022,4.77,4.06652389501781e-06
"O Ribeiro","Indicador Poboación (2)","Fóra de Galicia",2022,2022,1.1,3.76051317747187e-06
"Ría de Arousa","Indicador Poboación (2)","Fóra de Galicia",2022,2022,7.35,4.28164859563594e-06
"Ría de Muros e Noia","Indicador Poboación (2)","Fóra de Galicia",2022,2022,1.34,3.78052477752937e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Fóra de Galicia",2022,2022,2.29,3.85973736109031e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Fóra de Galicia",2022,2022,2.22,3.85390064440687e-06
"Ribeira Sacra","Indicador Poboación (2)","Fóra de Galicia",2022,2022,3.98,4.00065237816187e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Fóra de Galicia",2022,2022,1.45,3.78969676088906e-06
"Terras de Santiago","Indicador Poboación (2)","Fóra de Galicia",2022,2022,6.99,4.25163119554969e-06
"Verín - Viana","Indicador Poboación (2)","Fóra de Galicia",2022,2022,1.26,3.77385424417687e-06
"Galicia","Indicador Estacional (1)","Fóra de Galicia",2022,2022,37.7,6.81228218624062e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Fóra de Galicia",2022,2022,32.9,6.41205018509062e-06
"Ancares - Courel","Indicador Estacional (1)","Fóra de Galicia",2022,2022,36.5,6.71222418595312e-06
"Celanova - Limia","Indicador Estacional (1)","Fóra de Galicia",2022,2022,43.8,7.32091035436875e-06
"Costa da Morte","Indicador Estacional (1)","Fóra de Galicia",2022,2022,48.7,7.72948052220937e-06
"Deza - Tabeirós","Indicador Estacional (1)","Fóra de Galicia",2022,2022,46,7.5043500215625e-06
"Ferrolterra","Indicador Estacional (1)","Fóra de Galicia",2022,2022,43.6,7.3042340209875e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Fóra de Galicia",2022,2022,29.9,6.16190518437187e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Fóra de Galicia",2022,2022,35.3,6.61216618566562e-06
"Mariña Lucense","Indicador Estacional (1)","Fóra de Galicia",2022,2022,52.6,8.05466902314375e-06
"O Ribeiro","Indicador Estacional (1)","Fóra de Galicia",2022,2022,35.1,6.59548985228437e-06
"Ría de Arousa","Indicador Estacional (1)","Fóra de Galicia",2022,2022,52,8.004640023e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Fóra de Galicia",2022,2022,75.3,9.94743286191562e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Fóra de Galicia",2022,2022,34.8,6.5704753522125e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Fóra de Galicia",2022,2022,39.1,6.92901651990937e-06
"Ribeira Sacra","Indicador Estacional (1)","Fóra de Galicia",2022,2022,34.8,6.5704753522125e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Fóra de Galicia",2022,2022,26.5,5.87840751689062e-06
"Terras de Santiago","Indicador Estacional (1)","Fóra de Galicia",2022,2022,27.9,5.99514185055938e-06
"Verín - Viana","Indicador Estacional (1)","Fóra de Galicia",2022,2022,32.1,6.34534485156562e-06
"Galicia","Indicador Estacional (2)","Fóra de Galicia",2022,2022,5.6,4.13573067855e-06
"A Coruña e As Mariñas","Indicador Estacional (2)","Fóra de Galicia",2022,2022,-4.8,3.268561342725e-06
"Ancares - Courel","Indicador Estacional (2)","Fóra de Galicia",2022,2022,3.6,3.9689673447375e-06
"Celanova - Limia","Indicador Estacional (2)","Fóra de Galicia",2022,2022,7.3,4.27747951229062e-06
"Costa da Morte","Indicador Estacional (2)","Fóra de Galicia",2022,2022,4.9,4.07736351171562e-06
"Deza - Tabeirós","Indicador Estacional (2)","Fóra de Galicia",2022,2022,-2.7,3.44366284322812e-06
"Ferrolterra","Indicador Estacional (2)","Fóra de Galicia",2022,2022,-2.4,3.4686773433e-06
"Lugo e a Terra Chá","Indicador Estacional (2)","Fóra de Galicia",2022,2022,-13.7,2.52646450725937e-06
"Manzaneda - Trevinca","Indicador Estacional (2)","Fóra de Galicia",2022,2022,5.4,4.11905434516875e-06
"Mariña Lucense","Indicador Estacional (2)","Fóra de Galicia",2022,2022,17.3,5.11129618135312e-06
"O Ribeiro","Indicador Estacional (2)","Fóra de Galicia",2022,2022,-17.5,2.20961417301562e-06
"Ría de Arousa","Indicador Estacional (2)","Fóra de Galicia",2022,2022,16.9,5.07794351459062e-06
"Ría de Muros e Noia","Indicador Estacional (2)","Fóra de Galicia",2022,2022,23.3,5.61158618279062e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (2)","Fóra de Galicia",2022,2022,-40.5,2.91835834171875e-07
"Ría e Terras de Pontevedra","Indicador Estacional (2)","Fóra de Galicia",2022,2022,4.3,4.02733451157187e-06
"Ribeira Sacra","Indicador Estacional (2)","Fóra de Galicia",2022,2022,-4.3,3.31025217617812e-06
"Terras de Ourense e Allariz","Indicador Estacional (2)","Fóra de Galicia",2022,2022,-8.3,2.97672550855312e-06
"Terras de Santiago","Indicador Estacional (2)","Fóra de Galicia",2022,2022,1.4,3.78552767754375e-06
"Verín - Viana","Indicador Estacional (2)","Fóra de Galicia",2022,2022,4.2,4.01899634488125e-06
"Galicia","Noites","Todas",2023,2023,11993000,1
"A Coruña e As Mariñas","Noites","Todas",2023,2023,1394439,0.116274317012428
"Ancares - Courel","Noites","Todas",2023,2023,113090,0.00943330150377169
"Celanova - Limia","Noites","Todas",2023,2023,58546,0.00488533186403719
"Costa da Morte","Noites","Todas",2023,2023,481460,0.040148606142027
"Deza - Tabeirós","Noites","Todas",2023,2023,106872,0.00891483429894862
"Ferrolterra","Noites","Todas",2023,2023,500705,0.0417532863216378
"Lugo e a Terra Chá","Noites","Todas",2023,2023,623279,0.0519737107610045
"Manzaneda - Trevinca","Noites","Todas",2023,2023,47271,0.00394520356966922
"Mariña Lucense","Noites","Todas",2023,2023,522316,0.0435552475251487
"O Ribeiro","Noites","Todas",2023,2023,131526,0.0109705259148553
"Ría de Arousa","Noites","Todas",2023,2023,2231673,0.186084283523016
"Ría de Muros e Noia","Noites","Todas",2023,2023,138368,0.0115410232798279
"Ría de Vigo e Baixo Miño","Noites","Todas",2023,2023,1891806,0.157745606536589
"Ría e Terras de Pontevedra","Noites","Todas",2023,2023,704509,0.0587468035637991
"Ribeira Sacra","Noites","Todas",2023,2023,344365,0.0287173965175147
"Terras de Ourense e Allariz","Noites","Todas",2023,2023,381378,0.0318036021547157
"Terras de Santiago","Noites","Todas",2023,2023,2255298,0.188054175403676
"Verín - Viana","Noites","Todas",2023,2023,66100,0.005515196975847
"Galicia","Indicador Área","Todas",2023,2023,406,3.75217501078125e-05
"A Coruña e As Mariñas","Indicador Área","Todas",2023,2023,1482,0.000127240423698937
"Ancares - Courel","Indicador Área","Todas",2023,2023,52,8.004640023e-06
"Celanova - Limia","Indicador Área","Todas",2023,2023,33,6.42038835178125e-06
"Costa da Morte","Indicador Área","Todas",2023,2023,280,2.7015660077625e-05
"Deza - Tabeirós","Indicador Área","Todas",2023,2023,72,9.672273361125e-06
"Ferrolterra","Indicador Área","Todas",2023,2023,315,2.99340184193437e-05
"Lugo e a Terra Chá","Indicador Área","Todas",2023,2023,147,1.59258983790937e-05
"Manzaneda - Trevinca","Indicador Área","Todas",2023,2023,34,6.5037700186875e-06
"Mariña Lucense","Indicador Área","Todas",2023,2023,375,3.49369184337187e-05
"O Ribeiro","Indicador Área","Todas",2023,2023,130,1.45084100416875e-05
"Ría de Arousa","Indicador Área","Todas",2023,2023,3544,0.000299173420859625
"Ría de Muros e Noia","Indicador Área","Todas",2023,2023,345,3.24354684265312e-05
"Ría de Vigo e Baixo Miño","Indicador Área","Todas",2023,2023,1174,0.000101558870291812
"Ría e Terras de Pontevedra","Indicador Área","Todas",2023,2023,668,5.936774683725e-05
"Ribeira Sacra","Indicador Área","Todas",2023,2023,135,1.49253183762187e-05
"Terras de Ourense e Allariz","Indicador Área","Todas",2023,2023,478,4.35252301250625e-05
"Terras de Santiago","Indicador Área","Todas",2023,2023,745,6.57881351890312e-05
"Verín - Viana","Indicador Área","Todas",2023,2023,38,6.8372966863125e-06
"Galicia","Indicador Costa","Todas",2023,2023,4740,0.0003988978944795
"A Coruña e As Mariñas","Indicador Costa","Todas",2023,2023,7232,0.000606685008409875
"Ancares - Courel","Indicador Costa","Todas",2023,2023,NA,NA
"Celanova - Limia","Indicador Costa","Todas",2023,2023,NA,NA
"Costa da Morte","Indicador Costa","Todas",2023,2023,1057,9.18032152637812e-05
"Deza - Tabeirós","Indicador Costa","Todas",2023,2023,NA,NA
"Ferrolterra","Indicador Costa","Todas",2023,2023,1046,9.08860169278125e-05
"Lugo e a Terra Chá","Indicador Costa","Todas",2023,2023,NA,NA
"Manzaneda - Trevinca","Indicador Costa","Todas",2023,2023,NA,NA
"Mariña Lucense","Indicador Costa","Todas",2023,2023,1991,0.000169681692154219
"O Ribeiro","Indicador Costa","Todas",2023,2023,NA,NA
"Ría de Arousa","Indicador Costa","Todas",2023,2023,4506,0.000379386584423437
"Ría de Muros e Noia","Indicador Costa","Todas",2023,2023,967,8.42988652422187e-05
"Ría de Vigo e Baixo Miño","Indicador Costa","Todas",2023,2023,6461,0.000542397743225156
"Ría e Terras de Pontevedra","Indicador Costa","Todas",2023,2023,3385,0.000285915735821531
"Ribeira Sacra","Indicador Costa","Todas",2023,2023,NA,NA
"Terras de Ourense e Allariz","Indicador Costa","Todas",2023,2023,NA,NA
"Terras de Santiago","Indicador Costa","Todas",2023,2023,NA,NA
"Verín - Viana","Indicador Costa","Todas",2023,2023,NA,NA
"Galicia","Indicador Poboación (1)","Todas",2023,2023,1.22,3.77051897750062e-06
"A Coruña e As Mariñas","Indicador Poboación (1)","Todas",2023,2023,0.86,3.74050157741437e-06
"Ancares - Courel","Indicador Poboación (1)","Todas",2023,2023,1.92,3.828886144335e-06
"Celanova - Limia","Indicador Poboación (1)","Todas",2023,2023,0.4,3.7021460106375e-06
"Costa da Morte","Indicador Poboación (1)","Todas",2023,2023,1.18,3.76718371082437e-06
"Deza - Tabeirós","Indicador Poboación (1)","Todas",2023,2023,0.46,3.70714891065187e-06
"Ferrolterra","Indicador Poboación (1)","Todas",2023,2023,0.73,3.72966196071656e-06
"Lugo e a Terra Chá","Indicador Poboación (1)","Todas",2023,2023,0.91,3.74467066075969e-06
"Manzaneda - Trevinca","Indicador Poboación (1)","Todas",2023,2023,0.45,3.70631509398281e-06
"Mariña Lucense","Indicador Poboación (1)","Todas",2023,2023,2.03,3.83805812769469e-06
"O Ribeiro","Indicador Poboación (1)","Todas",2023,2023,0.81,3.73633249406906e-06
"Ría de Arousa","Indicador Poboación (1)","Todas",2023,2023,3.21,3.93644849464406e-06
"Ría de Muros e Noia","Indicador Poboación (1)","Todas",2023,2023,0.94,3.74717211076687e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (1)","Todas",2023,2023,0.97,3.74967356077406e-06
"Ría e Terras de Pontevedra","Indicador Poboación (1)","Todas",2023,2023,0.85,3.73966776074531e-06
"Ribeira Sacra","Indicador Poboación (1)","Todas",2023,2023,1.64,3.80553927760125e-06
"Terras de Ourense e Allariz","Indicador Poboación (1)","Todas",2023,2023,0.69,3.72632669404031e-06
"Terras de Santiago","Indicador Poboación (1)","Todas",2023,2023,2.26,3.85723591108312e-06
"Verín - Viana","Indicador Poboación (1)","Todas",2023,2023,0.6,3.71882234401875e-06
"Galicia","Indicador Poboación (2)","Todas",2023,2023,4.44,4.03900794493875e-06
"A Coruña e As Mariñas","Indicador Poboación (2)","Todas",2023,2023,3.14,3.93061177796062e-06
"Ancares - Courel","Indicador Poboación (2)","Todas",2023,2023,7.01,4.25329882888781e-06
"Celanova - Limia","Indicador Poboación (2)","Todas",2023,2023,1.44,3.78886294422e-06
"Costa da Morte","Indicador Poboación (2)","Todas",2023,2023,4.32,4.02900214491e-06
"Deza - Tabeirós","Indicador Poboación (2)","Todas",2023,2023,1.69,3.80970836094656e-06
"Ferrolterra","Indicador Poboación (2)","Todas",2023,2023,2.67,3.89142239451469e-06
"Lugo e a Terra Chá","Indicador Poboación (2)","Todas",2023,2023,3.3,3.94395284466562e-06
"Manzaneda - Trevinca","Indicador Poboación (2)","Todas",2023,2023,1.63,3.80470546093219e-06
"Mariña Lucense","Indicador Poboación (2)","Todas",2023,2023,7.42,4.28748531231937e-06
"O Ribeiro","Indicador Poboación (2)","Todas",2023,2023,2.97,3.91643689458656e-06
"Ría de Arousa","Indicador Poboación (2)","Todas",2023,2023,11.71,4.64519266334719e-06
"Ría de Muros e Noia","Indicador Poboación (2)","Todas",2023,2023,3.42,3.95395864469437e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Todas",2023,2023,3.55,3.96479826139219e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Todas",2023,2023,3.09,3.92644269461531e-06
"Ribeira Sacra","Indicador Poboación (2)","Todas",2023,2023,5.98,4.16741571197438e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Todas",2023,2023,2.51,3.87808132780969e-06
"Terras de Santiago","Indicador Poboación (2)","Todas",2023,2023,8.24,4.3558582791825e-06
"Verín - Viana","Indicador Poboación (2)","Todas",2023,2023,2.2,3.85223301106875e-06
"Galicia","Indicador Estacional (1)","Todas",2023,2023,33.3,6.44540285185312e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Todas",2023,2023,26.3,5.86173118350937e-06
"Ancares - Courel","Indicador Estacional (1)","Todas",2023,2023,29.5,6.12855251760937e-06
"Celanova - Limia","Indicador Estacional (1)","Todas",2023,2023,33.7,6.47875551861562e-06
"Costa da Morte","Indicador Estacional (1)","Todas",2023,2023,42.8,7.2375286874625e-06
"Deza - Tabeirós","Indicador Estacional (1)","Todas",2023,2023,30,6.1702433510625e-06
"Ferrolterra","Indicador Estacional (1)","Todas",2023,2023,37.7,6.81228218624062e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Todas",2023,2023,23.2,5.6032480161e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Todas",2023,2023,25.6,5.803364016675e-06
"Mariña Lucense","Indicador Estacional (1)","Todas",2023,2023,43.9,7.32924852105937e-06
"O Ribeiro","Indicador Estacional (1)","Todas",2023,2023,25.6,5.803364016675e-06
"Ría de Arousa","Indicador Estacional (1)","Todas",2023,2023,48.4,7.7044660221375e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Todas",2023,2023,54.2,8.18807969019375e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Todas",2023,2023,27.3,5.94511285041562e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Todas",2023,2023,38.6,6.88732568645625e-06
"Ribeira Sacra","Indicador Estacional (1)","Todas",2023,2023,28.9,6.07852351746563e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Todas",2023,2023,22.1,5.51152818250312e-06
"Terras de Santiago","Indicador Estacional (1)","Todas",2023,2023,25.6,5.803364016675e-06
"Verín - Viana","Indicador Estacional (1)","Todas",2023,2023,24.6,5.71998234976875e-06
"Galicia","Indicador Estacional (2)","Todas",2023,2023,8.7,4.39421384595937e-06
"A Coruña e As Mariñas","Indicador Estacional (2)","Todas",2023,2023,-7,3.08512167553125e-06
"Ancares - Courel","Indicador Estacional (2)","Todas",2023,2023,3.2,3.935614677975e-06
"Celanova - Limia","Indicador Estacional (2)","Todas",2023,2023,4.2,4.01899634488125e-06
"Costa da Morte","Indicador Estacional (2)","Todas",2023,2023,9.1,4.42756651272187e-06
"Deza - Tabeirós","Indicador Estacional (2)","Todas",2023,2023,-12.8,2.601508007475e-06
"Ferrolterra","Indicador Estacional (2)","Todas",2023,2023,7.7,4.31083217905312e-06
"Lugo e a Terra Chá","Indicador Estacional (2)","Todas",2023,2023,-14.5,2.45975917373437e-06
"Manzaneda - Trevinca","Indicador Estacional (2)","Todas",2023,2023,2.4,3.86890934445e-06
"Mariña Lucense","Indicador Estacional (2)","Todas",2023,2023,18.3,5.19467784825937e-06
"O Ribeiro","Indicador Estacional (2)","Todas",2023,2023,-18.3,2.14290883949062e-06
"Ría de Arousa","Indicador Estacional (2)","Todas",2023,2023,22.8,5.5698953493375e-06
"Ría de Muros e Noia","Indicador Estacional (2)","Todas",2023,2023,5.8,4.15240701193125e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (2)","Todas",2023,2023,-26.9,1.42582650409687e-06
"Ría e Terras de Pontevedra","Indicador Estacional (2)","Todas",2023,2023,11.3,4.61100617991562e-06
"Ribeira Sacra","Indicador Estacional (2)","Todas",2023,2023,-9.7,2.85999117488437e-06
"Terras de Ourense e Allariz","Indicador Estacional (2)","Todas",2023,2023,-6.8,3.1017980089125e-06
"Terras de Santiago","Indicador Estacional (2)","Todas",2023,2023,3.5,3.96062917804687e-06
"Verín - Viana","Indicador Estacional (2)","Todas",2023,2023,-1,3.58541167696875e-06
"Galicia","Noites","Fóra de Galicia",2023,2023,8431993,0.703077300475175
"A Coruña e As Mariñas","Noites","Fóra de Galicia",2023,2023,1008751,0.0841150086666905
"Ancares - Courel","Noites","Fóra de Galicia",2023,2023,77795,0.00649034557031559
"Celanova - Limia","Noites","Fóra de Galicia",2023,2023,27003,0.00225522394481334
"Costa da Morte","Noites","Fóra de Galicia",2023,2023,345596,0.0288200393494762
"Deza - Tabeirós","Noites","Fóra de Galicia",2023,2023,62445,0.00521043698330466
"Ferrolterra","Noites","Fóra de Galicia",2023,2023,310439,0.0258885900860532
"Lugo e a Terra Chá","Noites","Fóra de Galicia",2023,2023,464997,0.0387758937597494
"Manzaneda - Trevinca","Noites","Fóra de Galicia",2023,2023,23504,0.00196347149230837
